Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,234.1,103.2,-0.1,0.5,-2.6,-0.4,0.159,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:02,234.4,103.1,-0.1,0.5,-2.6,-0.4,0.205,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:04,234.8,103.1,0.0,0.0,-2.4,-0.5,0.259,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:06,235.1,103.2,0.0,0.2,-1.8,-0.6,0.295,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:08,235.3,103.1,-0.1,0.4,-1.2,-0.6,0.310,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:10,235.4,103.1,-0.1,0.0,-1.0,-0.7,0.305,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:12,235.4,103.2,0.0,0.5,-1.0,-0.7,0.286,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:14,235.4,103.2,-0.2,0.2,-1.0,-0.6,0.262,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:16,235.7,103.2,-0.1,0.4,-1.8,-0.6,0.242,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:18,236.0,103.2,0.0,0.4,-1.6,-0.5,0.232,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:20,236.1,103.2,0.0,0.5,-1.8,-0.5,0.234,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:22,236.3,103.0,0.0,0.2,-1.6,-0.4,0.246,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:24,236.4,103.2,0.0,0.1,-1.6,-0.4,0.262,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:26,236.5,103.2,0.0,0.3,-1.8,-0.5,0.276,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:28,236.6,103.2,0.0,0.3,-2.4,-0.5,0.282,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:30,236.8,103.2,0.0,0.5,-2.6,-0.5,0.280,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:32,236.9,103.2,-0.1,0.1,-3.4,-0.5,0.269,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:34,237.4,103.0,0.1,0.6,-3.4,-0.5,0.254,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:36,237.7,103.3,-0.1,0.0,-3.2,-0.5,0.240,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:38,237.9,103.3,-0.1,0.1,-2.0,-0.5,0.230,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:40,237.9,103.2,-0.2,0.2,-1.6,-0.5,0.227,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:42,237.9,103.1,0.1,0.5,-1.8,-0.5,0.231,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:44,238.0,103.0,-0.2,0.2,-1.6,-0.5,0.239,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:46,238.2,103.2,-0.1,0.3,-1.6,-0.5,0.247,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:48,238.5,103.0,0.0,0.5,-1.6,-0.5,0.254,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:50,238.7,103.2,0.1,0.2,-1.0,-0.5,0.258,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:52,238.8,103.4,0.1,0.4,-0.6,-0.5,0.260,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:54,238.9,103.2,0.0,0.0,-0.4,-0.5,0.259,19.47,19.13,17.13,16.82,57.2,57.3,53.8,56.3,
0:56,239.0,103.2,-0.2,0.7,-0.4,-0.5,0.258,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:58,239.2,103.3,-0.2,0.4,-0.4,-0.5,0.258,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:60,239.5,103.3,0.0,0.5,-0.4,-0.5,0.256,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:62,239.7,103.2,0.0,0.2,-0.4,-0.4,0.253,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:64,239.9,103.2,-0.1,0.6,-0.2,-0.4,0.247,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:66,239.9,103.2,0.0,0.2,0.2,-0.4,0.238,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:68,240.0,103.2,-0.1,0.4,0.0,-0.3,0.226,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:70,240.1,103.2,0.1,0.3,0.2,-0.3,0.216,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:72,240.1,103.4,0.1,0.2,0.0,-0.3,0.210,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:74,240.4,103.2,0.0,0.2,-0.2,-0.3,0.212,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:76,240.7,103.4,-0.1,0.2,-0.2,-0.3,0.222,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:78,240.9,103.4,-0.3,0.6,-0.2,-0.2,0.240,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
0:80,241.0,103.4,-0.3,0.2,-0.2,-0.2,0.260,19.41,19.13,16.97,16.92,57.3,57.3,53.8,56.3,
