Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,234.8,103.1,-0.2,0.3,-0.6,-0.3,0.152,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:02,235.1,103.3,0.1,0.1,-1.0,-0.4,0.218,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:04,235.3,103.2,0.1,0.3,-1.0,-0.5,0.274,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:06,235.9,103.1,-0.1,0.0,-0.0,-0.5,0.312,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:08,236.2,103.2,0.0,0.2,0.4,-0.5,0.329,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:10,236.3,103.0,-0.1,0.0,0.8,-0.5,0.325,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:12,236.3,103.1,0.1,0.4,0.8,-0.5,0.307,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:14,236.4,103.4,-0.1,-0.1,0.6,-0.5,0.281,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:16,236.6,103.1,0.1,0.1,-0.4,-0.5,0.257,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:18,237.0,103.2,-0.2,0.1,-0.6,-0.4,0.240,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:20,237.2,103.0,0.1,0.1,-0.8,-0.4,0.233,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:22,237.4,103.1,0.0,0.1,-0.8,-0.4,0.237,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:24,237.5,103.0,0.0,0.1,-0.8,-0.4,0.248,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
0:26,237.5,103.2,0.0,0.4,-0.8,-0.3,0.261,20.82,20.79,19.40,18.93,62.1,64.8,61.7,67.5,
