Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,229.8,101.5,-0.1,-0.2,-2.9,-0.4,0.130,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:02,230.0,101.3,0.1,0.1,-2.9,-0.5,0.184,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:04,230.4,101.3,-0.1,0.1,-2.8,-0.6,0.253,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:06,230.7,101.3,0.1,0.1,-2.6,-0.7,0.309,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:08,231.0,101.3,0.1,0.0,-1.9,-0.7,0.344,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:10,231.1,101.2,0.0,0.2,-1.3,-0.7,0.355,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:12,231.2,101.3,-0.1,-0.1,-1.1,-0.7,0.343,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:14,231.3,101.4,0.1,0.3,-1.3,-0.7,0.316,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:16,231.5,101.2,-0.1,-0.2,-1.1,-0.6,0.285,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:18,231.7,101.3,-0.2,0.1,-1.1,-0.6,0.258,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:20,231.8,101.3,0.2,-0.1,-1.3,-0.6,0.243,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:22,231.8,101.2,0.1,-0.1,-1.3,-0.5,0.243,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:24,232.0,101.2,-0.3,-0.2,-1.3,-0.5,0.254,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:26,232.1,101.2,-0.1,-0.1,-1.9,-0.5,0.271,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:28,232.2,101.3,0.1,-0.1,-2.6,-0.5,0.288,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:30,232.4,101.3,-0.1,0.0,-2.8,-0.5,0.297,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:32,232.6,101.3,-0.3,-0.2,-2.6,-0.4,0.298,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:34,232.8,101.3,-0.2,0.1,-2.9,-0.4,0.289,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:36,233.0,101.2,0.0,0.1,-3.1,-0.3,0.275,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:38,233.3,101.3,-0.1,0.1,-2.9,-0.3,0.262,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:40,233.4,101.4,-0.1,-0.1,-3.1,-0.3,0.253,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:42,233.5,101.1,0.1,0.1,-3.1,-0.3,0.251,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:44,233.6,101.3,0.1,-0.2,-3.5,-0.3,0.256,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:46,233.8,101.3,-0.1,-0.2,-3.7,-0.3,0.266,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:48,234.0,101.3,-0.2,-0.1,-3.7,-0.3,0.276,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:50,234.2,101.3,0.0,-0.1,-3.7,-0.3,0.282,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:52,234.3,101.4,0.1,-0.1,-3.5,-0.3,0.283,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:54,234.4,101.3,-0.1,0.1,-3.7,-0.3,0.278,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:56,234.6,101.3,0.1,-0.1,-4.1,-0.3,0.270,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:58,234.8,101.3,-0.1,0.2,-3.7,-0.3,0.263,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
0:60,234.9,101.5,0.2,0.0,-4.1,-0.3,0.257,22.10,21.86,20.18,20.71,73.9,75.4,77.5,80.3,
