Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,232.5,103.0,0.1,0.1,-4.5,-0.3,0.165,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:02,232.8,103.0,0.1,0.1,-4.5,-0.4,0.224,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:04,233.1,103.1,0.0,0.0,-4.5,-0.4,0.294,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:06,233.3,103.0,0.5,-0.1,-4.2,-0.5,0.344,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:08,233.5,103.1,0.2,0.0,-4.0,-0.5,0.367,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:10,233.7,103.0,0.0,0.1,-3.8,-0.5,0.365,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:12,233.9,102.8,0.2,0.2,-3.4,-0.5,0.342,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:14,234.0,103.1,0.2,-0.1,-3.8,-0.4,0.310,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:16,234.2,103.1,0.4,0.3,-3.8,-0.4,0.278,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:18,234.5,103.0,-0.1,0.1,-4.2,-0.3,0.256,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:20,234.6,103.0,0.0,0.3,-3.8,-0.3,0.248,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:22,234.8,103.0,0.0,0.2,-4.0,-0.3,0.253,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:24,235.0,103.0,-0.1,0.1,-4.2,-0.3,0.267,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:26,235.1,103.0,-0.2,0.1,-4.5,-0.3,0.281,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:28,235.2,103.0,0.0,0.0,-4.9,-0.3,0.291,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:30,235.3,103.1,0.3,0.1,-5.3,-0.3,0.292,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:32,235.5,103.0,0.2,0.0,-5.6,-0.3,0.285,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:34,235.6,103.1,0.0,-0.2,-6.5,-0.3,0.273,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:36,235.8,103.0,0.0,-0.1,-6.3,-0.3,0.261,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:38,236.1,103.0,0.2,0.2,-6.0,-0.3,0.253,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:40,236.2,102.9,0.0,0.3,-5.8,-0.3,0.251,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:42,236.2,103.1,0.2,-0.1,-5.8,-0.3,0.256,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:44,236.3,103.1,0.4,0.1,-6.3,-0.3,0.265,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:46,236.5,103.0,0.0,0.2,-6.3,-0.4,0.274,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:48,236.7,103.0,0.1,0.1,-6.3,-0.4,0.280,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:50,236.9,103.0,0.0,0.0,-5.8,-0.4,0.282,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:52,237.1,103.0,0.2,-0.1,-5.5,-0.4,0.278,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:54,237.3,103.0,0.0,-0.1,-4.9,-0.4,0.273,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:56,237.4,103.0,-0.1,-0.2,-4.7,-0.3,0.268,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:58,237.5,103.1,-0.1,0.0,-4.5,-0.3,0.267,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:60,237.7,103.0,-0.1,0.0,-4.5,-0.3,0.269,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:62,237.8,103.1,0.0,0.1,-4.5,-0.3,0.273,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:64,238.0,103.0,0.0,-0.1,-4.2,-0.3,0.277,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:66,238.2,102.9,-0.1,-0.1,-4.5,-0.3,0.277,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:68,238.2,103.0,0.2,0.1,-4.5,-0.3,0.274,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:70,238.4,103.2,0.2,0.2,-5.1,-0.3,0.267,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:72,238.7,103.1,-0.1,0.0,-5.5,-0.3,0.260,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:74,238.9,103.1,0.0,-0.1,-5.6,-0.3,0.255,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:76,239.1,102.9,0.2,0.1,-5.6,-0.3,0.255,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:78,239.4,103.0,0.0,0.0,-5.3,-0.3,0.263,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:80,239.5,102.9,0.2,0.1,-5.1,-0.3,0.275,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:82,239.6,103.0,0.2,0.1,-4.7,-0.3,0.289,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:84,239.6,103.1,0.0,0.1,-5.3,-0.3,0.298,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:86,239.7,103.1,-0.1,0.1,-5.5,-0.4,0.298,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:88,240.0,103.0,0.0,0.1,-5.3,-0.4,0.287,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:90,240.3,103.0,0.2,0.1,-4.7,-0.3,0.268,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:92,240.5,102.9,0.2,-0.2,-4.7,-0.3,0.246,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:94,240.6,103.0,0.0,-0.2,-4.0,-0.3,0.227,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
0:96,240.8,103.0,0.2,-0.1,-3.4,-0.3,0.219,22.64,22.08,19.79,20.10,57.5,58.7,51.4,56.3,
