Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,234.9,103.0,0.0,0.3,-1.8,-0.3,0.169,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:02,235.3,103.0,0.0,0.3,-1.0,-0.4,0.215,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:04,235.8,103.1,0.0,0.0,-0.5,-0.5,0.267,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:06,236.0,102.9,-0.2,0.2,-0.1,-0.6,0.302,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:08,236.0,103.1,0.0,0.4,0.0,-0.6,0.317,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:10,236.0,103.2,0.0,0.4,0.2,-0.6,0.313,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:12,236.2,102.9,0.1,0.2,0.2,-0.6,0.297,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:14,236.3,103.1,-0.1,0.2,-0.1,-0.6,0.274,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:16,236.6,103.0,-0.3,0.2,-0.3,-0.5,0.253,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:18,236.9,103.0,-0.1,0.2,-0.3,-0.5,0.239,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:20,237.0,103.1,0.0,0.2,-0.3,-0.4,0.234,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:22,237.2,103.0,0.0,0.1,-0.1,-0.4,0.238,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:24,237.3,102.8,0.0,0.4,-0.1,-0.4,0.247,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
0:26,237.3,103.0,0.0,0.2,-0.1,-0.4,0.258,20.09,20.11,18.23,18.27,60.8,63.3,60.7,65.4,
