Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,234.9,103.0,0.0,0.3,-3.6,-0.4,0.160,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:02,235.2,103.0,-0.1,0.2,-3.6,-0.5,0.210,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:04,235.6,103.0,0.0,0.0,-3.2,-0.6,0.266,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:06,236.0,102.8,0.0,0.2,-2.0,-0.8,0.305,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:08,236.2,103.1,0.0,0.0,-1.0,-0.9,0.321,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:10,236.2,103.0,0.0,0.2,-0.6,-0.9,0.318,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:12,236.3,102.9,0.1,0.1,-0.4,-0.9,0.299,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:14,236.4,103.1,0.0,0.3,-0.4,-0.9,0.274,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:16,236.6,103.2,0.0,-0.1,-0.6,-0.8,0.251,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:18,236.8,103.0,-0.1,0.2,-0.6,-0.8,0.236,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:20,237.0,103.1,0.0,0.1,-0.4,-0.7,0.232,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:22,237.1,103.1,-0.1,0.1,-0.7,-0.7,0.238,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
0:24,237.3,103.1,0.0,0.3,-1.5,-0.7,0.249,20.30,20.12,18.25,17.89,55.7,56.8,48.7,52,
