Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,55.0,25.6,0.0,0.1,0.6,0.0,-0.012,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:02,55.0,25.6,0.0,0.1,0.8,0.1,-0.023,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:04,55.0,25.8,0.0,0.2,0.8,0.1,-0.030,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:06,55.0,25.9,0.0,0.2,1.0,0.1,-0.030,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:08,55.0,25.8,0.0,0.2,1.2,0.1,-0.023,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:10,55.0,25.9,0.0,0.2,1.2,0.1,-0.010,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:12,55.0,25.9,-0.1,0.2,1.6,0.0,0.004,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:14,55.0,26.2,-0.1,0.2,1.6,0.0,0.017,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:16,55.0,25.9,0.0,0.1,1.6,0.0,0.024,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:18,55.0,25.8,-0.1,0.1,1.6,0.0,0.024,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:20,55.0,25.8,0.1,0.2,1.6,0.0,0.017,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:22,55.0,25.8,0.0,0.0,1.4,0.0,0.007,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:24,55.0,25.8,-0.1,0.1,1.2,0.0,-0.005,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:26,55.0,26.0,0.0,0.1,1.0,0.0,-0.015,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:28,55.0,26.2,0.1,0.1,0.8,0.0,-0.020,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
0:30,55.0,26.3,-0.1,0.1,0.6,0.0,-0.020,16.10,15.81,13.97,13.85,23.2,22.3,21.1,22.7,
