Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,53.0,33.5,11.8,8.2,-0.8,0.0,-0.109,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:02,52.9,33.7,11.7,7.9,-0.8,0.0,-0.138,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:04,52.8,33.7,11.5,7.5,-0.6,0.0,-0.159,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:06,52.7,34.1,10.8,7.1,-0.8,0.0,-0.168,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:08,52.6,34.4,9.5,6.0,-0.6,0.0,-0.165,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:10,52.5,34.5,8.0,5.2,-0.8,0.0,-0.151,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:12,52.4,34.6,6.1,3.7,-0.4,0.0,-0.127,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:14,52.3,34.8,4.5,2.6,-0.4,0.0,-0.097,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:16,52.2,35.1,3.3,1.6,-0.2,0.0,-0.064,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:18,52.2,35.4,2.0,0.7,-0.2,0.0,-0.030,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:20,52.1,35.6,1.3,0.4,0.2,0.0,0.003,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:22,52.1,35.6,0.5,-0.1,0.2,0.0,0.033,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:24,52.1,35.7,-0.2,-0.4,0.6,0.0,0.059,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:26,52.2,35.9,-0.5,0.4,0.6,0.0,0.079,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:28,52.2,36.2,-0.3,0.0,0.8,0.0,0.093,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:30,52.3,36.3,-0.1,-0.1,0.8,0.0,0.102,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:32,52.3,36.3,-0.1,-0.1,1.2,0.0,0.105,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:34,52.4,36.4,0.0,0.0,1.2,0.0,0.103,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:36,52.5,36.4,0.1,0.2,1.2,0.0,0.097,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
0:38,52.5,36.7,0.0,-0.1,1.0,0.0,0.091,18.51,18.04,16.06,15.33,31.6,28.9,25.7,24,
