Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,234.2,103.7,0.1,0.2,1.7,-0.2,0.164,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:02,234.5,103.8,-0.2,-0.2,1.7,-0.3,0.214,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:04,234.7,103.8,-0.1,-0.1,2.3,-0.3,0.269,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:06,235.0,103.6,-0.1,0.1,2.9,-0.4,0.302,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:08,235.2,103.7,0.0,0.0,2.9,-0.4,0.311,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:10,235.4,103.7,0.1,0.3,2.7,-0.4,0.299,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:12,235.5,103.7,-0.2,-0.2,2.5,-0.4,0.273,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:14,235.6,103.7,-0.1,0.0,2.5,-0.4,0.244,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:16,235.8,103.7,-0.1,0.2,1.9,-0.3,0.220,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:18,236.1,103.7,0.1,0.3,1.7,-0.3,0.209,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:20,236.3,103.7,0.0,0.0,1.7,-0.3,0.210,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:22,236.5,103.9,0.2,0.2,1.5,-0.2,0.221,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
0:24,236.6,103.7,-0.1,0.1,1.5,-0.2,0.236,23.37,23.35,20.67,20.86,62.9,66.4,61.3,66.5,
