Time,CarSpeed,rPedal,pBrakeF,pBrakeR,aSteering,Gy_FLT,Gx_FLT,pTyre_FL,pTyre_FR,pTyre_RL,pTyre_RR,TTyre_FL,TTyre_FR,TTyre_RL,TTyre_RR,
0:00,235.1,103.9,-0.1,0.1,-3.1,-0.4,0.152,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:02,235.3,103.8,-0.1,0.1,-3.6,-0.5,0.203,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:04,235.8,103.7,-0.1,0.2,-2.7,-0.7,0.260,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:06,236.2,103.7,-0.1,0.2,-1.3,-0.8,0.299,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:08,236.5,103.5,0.1,0.6,0.0,-0.8,0.315,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:10,236.6,103.7,0.0,0.5,0.9,-0.9,0.311,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:12,236.6,103.6,-0.1,0.0,0.7,-0.8,0.294,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:14,236.6,103.7,0.1,0.3,0.2,-0.8,0.272,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:16,236.8,103.6,0.1,0.1,0.0,-0.7,0.253,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:18,237.0,103.9,0.0,0.3,-0.3,-0.6,0.243,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:20,237.2,103.6,-0.2,0.1,-0.3,-0.6,0.243,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:22,237.3,103.7,0.0,0.3,-0.3,-0.5,0.251,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:24,237.5,103.6,0.1,0.3,-0.5,-0.5,0.264,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:26,237.6,103.7,-0.1,0.2,-0.5,-0.5,0.275,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:28,237.7,103.7,-0.1,0.1,-1.1,-0.4,0.282,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:30,237.9,103.8,-0.1,0.6,-2.0,-0.4,0.282,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:32,238.1,103.9,0.1,0.1,-1.8,-0.4,0.277,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:34,238.4,103.7,-0.1,0.1,-2.2,-0.4,0.268,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:36,238.7,103.7,-0.1,0.3,-2.0,-0.3,0.259,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:38,238.9,103.8,-0.1,0.3,-1.6,-0.3,0.252,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:40,239.0,103.9,0.1,0.5,-0.9,-0.3,0.247,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:42,239.0,103.9,-0.1,0.3,-0.7,-0.3,0.246,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:44,239.1,103.9,-0.1,0.3,-0.9,-0.3,0.246,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:46,239.4,103.9,0.1,0.5,-0.9,-0.3,0.248,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:48,239.6,103.8,0.0,0.2,-0.9,-0.3,0.250,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:50,239.9,103.9,-0.1,0.2,-0.7,-0.3,0.252,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:52,240.0,103.9,-0.1,0.2,-0.9,-0.3,0.254,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
0:54,240.1,103.7,-0.1,0.2,-0.7,-0.2,0.257,21.56,22.08,18.95,19.04,68.5,72.7,58.8,63.1,
